code	title_sv	parent	depth	breadcrumb	table
0	SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM		0	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM	byggdel
01	SAMMANSATTA BYGGDELAR	0	0	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR	byggdel
01.S	Sammansatta byggdelar i hus	01	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus	byggdel
01.SB	Innerväggar, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SB Innerväggar, sammansatta	byggdel
01.SC	Ytterväggar, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SC Ytterväggar, sammansatta	byggdel
01.SC/31	Ytterväggar, sammansatta – element av betong	01.S	2	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SC/31 Ytterväggar, sammansatta – element av betong	byggdel
01.SC/35	Ytterväggar, sammansatta – element av trä eller träbaserat material	01.S	2	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SC/35 Ytterväggar, sammansatta – element av trä eller träbaserat material	byggdel
01.SF	Bjälklag, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SF Bjälklag, sammansatta	byggdel
01.SG	Yttertak och ytterbjälklag, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SG Yttertak och ytterbjälklag, sammansatta	byggdel
01.SH	Trappor, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SH Trappor, sammansatta	byggdel
01.SJ	Balkonger, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SJ Balkonger, sammansatta	byggdel
01.SK	Loftgångar, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SK Loftgångar, sammansatta	byggdel
01.SL	Lastkajer, sammansatta	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SL Lastkajer, sammansatta	byggdel
01.SZ	Övriga sammansatta byggdelar i hus	01.S	1	0 SAMMANSATTA BYGGDELAR OCH INSTALLATIONSSYSTEM > 01 SAMMANSATTA BYGGDELAR > 01.S Sammansatta byggdelar i hus > 01.SZ Övriga sammansatta byggdelar i hus	byggdel
1	UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER		0	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER	byggdel
13	LAGER I MARK FÖR SKYDD AV BYGGNADSVERK	1	0	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 13 LAGER I MARK FÖR SKYDD AV BYGGNADSVERK	byggdel
13.G	Termisk isolering i mark för skydd av byggnadsverk	13	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 13 LAGER I MARK FÖR SKYDD AV BYGGNADSVERK > 13.G Termisk isolering i mark för skydd av byggnadsverk	byggdel
13.GS	Termisk isolering i mark för skydd av hus	13	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 13 LAGER I MARK FÖR SKYDD AV BYGGNADSVERK > 13.GS Termisk isolering i mark för skydd av hus	byggdel
15	GRUNDKONSTRUKTIONER	1	0	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER	byggdel
15.A	Sammansatta grundkonstruktioner	15	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.A Sammansatta grundkonstruktioner	byggdel
15.S	Grundkonstruktioner för hus	15	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus	byggdel
15.S/11	Grundkonstruktioner – platsgjuten betong	15.S	2	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.S/11 Grundkonstruktioner – platsgjuten betong	byggdel
15.SC	Grundplintar	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SC Grundplintar	byggdel
15.SE	Pålplintar och pålplattor	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SE Pålplintar och pålplattor	byggdel
15.SF	Pelarholkar i grundkonstruktion	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SF Pelarholkar i grundkonstruktion	byggdel
15.SG	Grundplattor, hela	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SG Grundplattor, hela	byggdel
15.SG/11	Grundplattor, hela – platsgjuten betong	15.SG	2	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SG Grundplattor, hela > 15.SG/11 Grundplattor, hela – platsgjuten betong	byggdel
15.SH	Grundsulor	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SH Grundsulor	byggdel
15.SJ	Grundbalkar	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SJ Grundbalkar	byggdel
15.SK	Grundmurar	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SK Grundmurar	byggdel
15.SL	Påldäck	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SL Påldäck	byggdel
15.ST	Fundament i grundkonstruktion	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.ST Fundament i grundkonstruktion	byggdel
15.SU	Kompletteringar i grundkonstruktion	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SU Kompletteringar i grundkonstruktion	byggdel
15.SUB	Förankringar i grundkonstruktion	15.SU	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SU Kompletteringar i grundkonstruktion > 15.SUB Förankringar i grundkonstruktion	byggdel
15.SZ	Övriga grundkonstruktioner för hus	15.S	1	1 UNDERGRUND, UNDERBYGGNAD, SKYDDANDE LAGER I MARK, GRUNDKONSTRUKTIONER OCH STÖDKONSTRUKTIONER > 15 GRUNDKONSTRUKTIONER > 15.S Grundkonstruktioner för hus > 15.SZ Övriga grundkonstruktioner för hus	byggdel
2	BÄRVERK		0	2 BÄRVERK	byggdel
20	SAMMANSATTA BÄRVERK	2	0	2 BÄRVERK > 20 SAMMANSATTA BÄRVERK	byggdel
27	BÄRVERK I HUSSTOMME	2	0	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME	byggdel
27.A	Sammansatta bärverk i husstomme	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.A Sammansatta bärverk i husstomme	byggdel
27.B	Stominnerväggar	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar	byggdel
27.B/11	Stominnerväggar – platsgjuten betong	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/11 Stominnerväggar – platsgjuten betong	byggdel
27.B/21	Stominnerväggar – murverk	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/21 Stominnerväggar – murverk	byggdel
27.B/31	Stominnerväggar – element av betong	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/31 Stominnerväggar – element av betong	byggdel
27.B/35	Stominnerväggar – element av trä eller träbaserat material	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/35 Stominnerväggar – element av trä eller träbaserat material	byggdel
27.B/36	Stominnerväggar – element av skivor och stålregelverk	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/36 Stominnerväggar – element av skivor och stålregelverk	byggdel
27.B/37	Stominnerväggar – element av skivor och träregelverk eller träbaserade regelverk	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/37 Stominnerväggar – element av skivor och träregelverk eller träbaserade regelverk	byggdel
27.B/41	Stominnerväggar – skivor och stålregelverk	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/41 Stominnerväggar – skivor och stålregelverk	byggdel
27.B/42	Stominnerväggar – skivor och träregelverk eller träbaserade regelverk	27.B	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.B Stominnerväggar > 27.B/42 Stominnerväggar – skivor och träregelverk eller träbaserade regelverk	byggdel
27.C	Stomytterväggar	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar	byggdel
27.C/11	Stomytterväggar – platsgjuten betong	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/11 Stomytterväggar – platsgjuten betong	byggdel
27.C/12	Stomytterväggar – glidformsgjuten betong	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/12 Stomytterväggar – glidformsgjuten betong	byggdel
27.C/21	Stomytterväggar – murverk	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/21 Stomytterväggar – murverk	byggdel
27.C/31	Stomytterväggar – element av betong	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/31 Stomytterväggar – element av betong	byggdel
27.C/32	Stomytterväggar – element av autoklaverad lättbetong	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/32 Stomytterväggar – element av autoklaverad lättbetong	byggdel
27.C/33	Stomytterväggar – element av lättklinkerbetong	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/33 Stomytterväggar – element av lättklinkerbetong	byggdel
27.C/35	Stomytterväggar – element av trä eller träbaserat material	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/35 Stomytterväggar – element av trä eller träbaserat material	byggdel
27.C/36	Stomytterväggar – element av skivor och stålregelverk	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/36 Stomytterväggar – element av skivor och stålregelverk	byggdel
27.C/37	Stomytterväggar – element av skivor och träregelverk eller träbaserade regelverk	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/37 Stomytterväggar – element av skivor och träregelverk eller träbaserade regelverk	byggdel
27.C/41	Stomytterväggar – skivor och stålregelverk	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/41 Stomytterväggar – skivor och stålregelverk	byggdel
27.C/42	Stomytterväggar – skivor och träregelverk eller träbaserade regelverk	27.C	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.C Stomytterväggar > 27.C/42 Stomytterväggar – skivor och träregelverk eller träbaserade regelverk	byggdel
27.D	Pelarstommar	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar	byggdel
27.D/11	Pelarstommar – platsgjuten betong	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/11 Pelarstommar – platsgjuten betong	byggdel
27.D/21	Pelarstommar – murverk	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/21 Pelarstommar – murverk	byggdel
27.D/31	Pelarstommar – element av betong	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/31 Pelarstommar – element av betong	byggdel
27.D/34	Pelarstommar – element av stål	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/34 Pelarstommar – element av stål	byggdel
27.D/35	Pelarstommar – element av trä eller träbaserat material	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/35 Pelarstommar – element av trä eller träbaserat material	byggdel
27.D/51	Pelarstommar – formvaror av stål	27.D	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.D Pelarstommar > 27.D/51 Pelarstommar – formvaror av stål	byggdel
27.E	Balkstommar	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar	byggdel
27.E/11	Balkstommar – platsgjuten betong	27.E	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar > 27.E/11 Balkstommar – platsgjuten betong	byggdel
27.E/31	Balkstommar – element av betong	27.E	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar > 27.E/31 Balkstommar – element av betong	byggdel
27.E/34	Balkstommar – element av stål	27.E	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar > 27.E/34 Balkstommar – element av stål	byggdel
27.E/35	Balkstommar – element av trä eller träbaserat material	27.E	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar > 27.E/35 Balkstommar – element av trä eller träbaserat material	byggdel
27.E/51	Balkstommar – formvaror av stål	27.E	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.E Balkstommar > 27.E/51 Balkstommar – formvaror av stål	byggdel
27.F	Stombjälklag	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag	byggdel
27.F/11	Stombjälklag – platsgjuten betong	27.F	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag > 27.F/11 Stombjälklag – platsgjuten betong	byggdel
27.F/31	Stombjälklag – element av betong	27.F	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag > 27.F/31 Stombjälklag – element av betong	byggdel
27.F/32	Stombjälklag – element av autoklaverad lättbetong	27.F	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag > 27.F/32 Stombjälklag – element av autoklaverad lättbetong	byggdel
27.F/33	Stombjälklag – element av lättklinkerbetong	27.F	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag > 27.F/33 Stombjälklag – element av lättklinkerbetong	byggdel
27.F/35	Stombjälklag – element av trä eller träbaserat material	27.F	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.F Stombjälklag > 27.F/35 Stombjälklag – element av trä eller träbaserat material	byggdel
27.G	Yttertaks- och ytterbjälklagsstommar	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar	byggdel
27.G/11	Yttertaks- och ytterbjälklagsstommar – platsgjuten betong	27.G	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar > 27.G/11 Yttertaks- och ytterbjälklagsstommar – platsgjuten betong	byggdel
27.G/31	Yttertaks- och ytterbjälklagsstommar – element av betong	27.G	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar > 27.G/31 Yttertaks- och ytterbjälklagsstommar – element av betong	byggdel
27.G/32	Yttertaks- och ytterbjälklagsstommar – element av autoklaverad lättbetong	27.G	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar > 27.G/32 Yttertaks- och ytterbjälklagsstommar – element av autoklaverad lättbetong	byggdel
27.G/33	Yttertaks- och ytterbjälklagsstommar – element av lättklinkerbetong	27.G	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar > 27.G/33 Yttertaks- och ytterbjälklagsstommar – element av lättklinkerbetong	byggdel
27.G/35	Yttertaks- och ytterbjälklagsstommar – element av trä eller träbaserat material	27.G	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.G Yttertaks- och ytterbjälklagsstommar > 27.G/35 Yttertaks- och ytterbjälklagsstommar – element av trä eller träbaserat material	byggdel
27.H	Kompletterande bärverk i husstomme	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme	byggdel
27.HB	Trappstommar i husstomme	27.H	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HB Trappstommar i husstomme	byggdel
27.HC	Balkongstommar i husstomme	27.H	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HC Balkongstommar i husstomme	byggdel
27.HC/31	Balkongstommar i husstomme – element av betong	27.HC	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HC Balkongstommar i husstomme > 27.HC/31 Balkongstommar i husstomme – element av betong	byggdel
27.HC/33	Balkongstommar i husstomme – element av lättklinkerbetong	27.HC	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HC Balkongstommar i husstomme > 27.HC/33 Balkongstommar i husstomme – element av lättklinkerbetong	byggdel
27.HD	Loftgångsstommar i husstomme	27.H	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HD Loftgångsstommar i husstomme	byggdel
27.HD/31	Loftgångsstommar i husstomme – element av betong	27.HD	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HD Loftgångsstommar i husstomme > 27.HD/31 Loftgångsstommar i husstomme – element av betong	byggdel
27.HD/33	Loftgångsstommar i husstomme – element av lättklinkerbetong	27.HD	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HD Loftgångsstommar i husstomme > 27.HD/33 Loftgångsstommar i husstomme – element av lättklinkerbetong	byggdel
27.HE	Lastkajsstommar i husstomme	27.H	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HE Lastkajsstommar i husstomme	byggdel
27.HF	Schaktstommar i husstomme	27.H	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HF Schaktstommar i husstomme	byggdel
27.HFB	Hisschaktstommar i husstomme	27.HF	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HF Schaktstommar i husstomme > 27.HFB Hisschaktstommar i husstomme	byggdel
27.HFB/11	Hisschaktstommar i husstomme – platsgjuten betong	27.HFB	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HF Schaktstommar i husstomme > 27.HFB Hisschaktstommar i husstomme > 27.HFB/11 Hisschaktstommar i husstomme – platsgjuten betong	byggdel
27.HFB/12	Hisschaktstommar i husstomme – glidformsgjuten betong	27.HFB	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HF Schaktstommar i husstomme > 27.HFB Hisschaktstommar i husstomme > 27.HFB/12 Hisschaktstommar i husstomme – glidformsgjuten betong	byggdel
27.HFB/31	Hisschaktstommar i husstomme – element av betong	27.HFB	2	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.H Kompletterande bärverk i husstomme > 27.HF Schaktstommar i husstomme > 27.HFB Hisschaktstommar i husstomme > 27.HFB/31 Hisschaktstommar i husstomme – element av betong	byggdel
27.Z	Övriga bärverk i husstomme	27	1	2 BÄRVERK > 27 BÄRVERK I HUSSTOMME > 27.Z Övriga bärverk i husstomme	byggdel
4	RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR		0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR	byggdel
40	SAMMANSATTA RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 40 SAMMANSATTA RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR	byggdel
41	KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG	4	0	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG	byggdel
41.A	Sammansatta klimatskiljande delar och kompletteringar i yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.A Sammansatta klimatskiljande delar och kompletteringar i yttertak och ytterbjälklag	byggdel
41.B	Kompletterande bärverk i yttertak	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.B Kompletterande bärverk i yttertak	byggdel
41.C	Ytterklimatskärmar i yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.C Ytterklimatskärmar i yttertak och ytterbjälklag	byggdel
41.D	Innerklimatskärmar i yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.D Innerklimatskärmar i yttertak och ytterbjälklag	byggdel
41.E	Öppningskompletteringar i yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.E Öppningskompletteringar i yttertak och ytterbjälklag	byggdel
41.F	Kompletteringar till yttertak och ytterbjälklag	41	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag	byggdel
41.FB	Utvändiga avvattningssystem från yttertak och ytterbjälklag	41.F	1	4 RUMSBILDANDE BYGGDELAR, HUSKOMPLETTERINGAR, YTSKIKT OCH RUMSKOMPLETTERINGAR > 41 KLIMATSKILJANDE DELAR OCH KOMPLETTERINGAR I YTTERTAK OCH YTTERBJÄLKLAG > 41.F Kompletteringar till yttertak och ytterbjälklag > 41.FB Utvändiga avvattningssystem från yttertak och ytterbjälklag	byggdel
